,antecedent,pd,cls,conf_pd,conf_pnd,elift,sup_pd,sup_pnd
2668,"['AnnouncementsView=0<x<24', 'PlaceofBirth=Morocco']",gender=F,class=L,0.625,0.8125,0.7692307692307693,5.0,13.0
2650,"['ParentAnsweringSurvey=No', 'StageID=HighSchool', 'PlaceofBirth=Morocco']",gender=F,class=L,0.625,0.8125,0.7692307692307693,5.0,13.0
1702,"['Semester=F', 'SectionID=B', 'Discussion=1<x<25']",gender=F,class=L,0.38461538461538464,0.5,0.7692307692307693,5.0,13.0
2834,"['ParentschoolSatisfaction=Good', 'StageID=HighSchool', 'raisedhands=50<x<75']",gender=F,class=L,0.5555555555555556,0.7222222222222222,0.7692307692307693,5.0,13.0
2998,"['Relation=Mum', 'StageID=HighSchool', 'AnnouncementsView=x<0']",gender=F,class=L,0.3125,0.40625,0.7692307692307693,5.0,13.0
4430,"['StageID=HighSchool', 'GradeID=G-06']",gender=F,class=L,0.4375,0.5625,0.7777777777777778,7.0,18.0
1377,"['Relation=Mum', 'VisITedResources=24<x<49', 'GradeID=G-08']",gender=F,class=L,0.5833333333333334,0.75,0.7777777777777778,7.0,18.0
1348,"['StudentAbsenceDays=Under-7', 'ParentschoolSatisfaction=Good', 'GradeID=G-08']",gender=F,class=L,0.5384615384615384,0.6923076923076923,0.7777777777777778,7.0,18.0
1366,"['StageID=HighSchool', 'GradeID=G-08']",gender=F,class=L,0.5,0.6388888888888888,0.782608695652174,9.0,23.0
2379,"['StageID=HighSchool', 'Discussion=50<x<74']",gender=F,class=L,0.39285714285714285,0.5,0.7857142857142857,11.0,28.0
1406,"['SectionID=B', 'GradeID=G-08']",gender=F,class=L,0.6,0.75,0.7999999999999999,12.0,30.0
2192,"['Semester=F', 'ParentschoolSatisfaction=Good', 'ParentAnsweringSurvey=No', 'Relation=Mum', 'StageID=MiddleSchool']",gender=F,class=L,0.6,0.75,0.7999999999999999,6.0,15.0
4256,"['Relation=Mum', 'SectionID=C', 'Topic=History']",gender=F,class=L,0.6,0.75,0.7999999999999999,6.0,15.0
3991,"['SectionID=B', 'StageID=HighSchool', 'Discussion=25<x<50']",gender=F,class=L,0.6,0.75,0.7999999999999999,6.0,15.0
1395,"['Semester=F', 'Discussion=50<x<74', 'GradeID=G-08']",gender=F,class=L,0.6,0.75,0.7999999999999999,6.0,15.0
774,"['ParentschoolSatisfaction=Good', 'NationalITy=KW']",gender=F,class=L,0.47058823529411764,0.5882352941176471,0.7999999999999999,8.0,20.0
2245,"['StudentAbsenceDays=Under-7', 'ParentschoolSatisfaction=Good', 'ParentAnsweringSurvey=No', 'StageID=MiddleSchool']",gender=F,class=L,0.5714285714285714,0.7142857142857143,0.7999999999999999,8.0,20.0
4624,"['Semester=F', 'StudentAbsenceDays=Under-7', 'GradeID=G-05']",gender=F,class=L,0.3333333333333333,0.4166666666666667,0.7999999999999999,6.0,15.0
1958,"['StudentAbsenceDays=Under-7', 'ParentschoolSatisfaction=Good', 'ParentAnsweringSurvey=No', 'raisedhands=0<x<25']",gender=F,class=L,0.6,0.75,0.7999999999999999,6.0,15.0
2020,"['ParentschoolSatisfaction=Good', 'ParentAnsweringSurvey=No', 'Relation=Mum', 'raisedhands=0<x<25']",gender=F,class=L,0.6,0.75,0.7999999999999999,6.0,15.0
1407,"['Semester=F', 'SectionID=B', 'GradeID=G-08']",gender=F,class=L,0.6,0.75,0.7999999999999999,6.0,15.0
1771,"['Semester=F', 'StudentAbsenceDays=Under-7', 'ParentschoolSatisfaction=Good', 'AnnouncementsView=49<x<73']",gender=F,class=L,0.5,0.625,0.8,6.0,15.0
3701,"['Discussion=50<x<74', 'raisedhands=x>75']",gender=F,class=L,0.42105263157894735,0.5263157894736842,0.8,8.0,20.0
3542,"['StageID=HighSchool', 'raisedhands=x>75']",gender=F,class=L,0.3125,0.390625,0.8,10.0,25.0
903,"['Relation=Mum', 'SectionID=A', 'StageID=HighSchool']",gender=F,class=L,0.3076923076923077,0.38461538461538464,0.8,8.0,20.0
3522,"['Semester=F', 'StudentAbsenceDays=Under-7', 'ParentAnsweringSurvey=No', 'raisedhands=x>75']",gender=F,class=L,0.5454545454545454,0.6818181818181818,0.8,6.0,15.0
868,"['Relation=Mum', 'StageID=HighSchool']",gender=F,class=L,0.36923076923076925,0.46153846153846156,0.8,24.0,60.0
3759,"['StudentAbsenceDays=Under-7', 'VisITedResources=24<x<49', 'raisedhands=x>75']",gender=F,class=L,0.5,0.625,0.8,6.0,15.0
1082,"['Semester=F', 'Relation=Mum', 'SectionID=B', 'VisITedResources=24<x<49']",gender=F,class=L,0.5454545454545454,0.6818181818181818,0.8,6.0,15.0
3910,"['Relation=Mum', 'AnnouncementsView=0<x<24', 'Discussion=25<x<50']",gender=F,class=L,0.4,0.5,0.8,6.0,15.0
1356,"['Relation=Mum', 'GradeID=G-08']",gender=F,class=L,0.5454545454545454,0.6818181818181818,0.8,12.0,30.0
5131,"['StageID=HighSchool', 'Topic=Science']",gender=F,class=L,0.5454545454545454,0.6818181818181818,0.8,6.0,15.0
557,"['StageID=HighSchool', 'VisITedResources=x<0']",gender=F,class=L,0.4,0.5,0.8,10.0,25.0
4394,"['raisedhands=x>75', 'NationalITy=Egypt']",gender=F,class=L,0.46153846153846156,0.5769230769230769,0.8000000000000002,6.0,15.0
2196,"['StudentAbsenceDays=Under-7', 'ParentAnsweringSurvey=No', 'Relation=Mum', 'StageID=MiddleSchool']",gender=F,class=L,0.46153846153846156,0.5769230769230769,0.8000000000000002,6.0,15.0
4731,"['VisITedResources=x<0', 'GradeID=G-05']",gender=F,class=L,0.46153846153846156,0.5769230769230769,0.8000000000000002,6.0,15.0
2717,"['StudentAbsenceDays=Under-7', 'Relation=Mum', 'SectionID=B']",gender=F,class=L,0.43333333333333335,0.5333333333333333,0.8125,13.0,32.0
887,"['Semester=F', 'Relation=Mum', 'StageID=HighSchool']",gender=F,class=L,0.34375,0.421875,0.8148148148148148,11.0,27.0
3517,"['Semester=F', 'StudentAbsenceDays=Under-7', 'raisedhands=x>75']",gender=F,class=L,0.44,0.54,0.8148148148148148,11.0,27.0
2229,"['Semester=F', 'StudentAbsenceDays=Under-7', 'ParentschoolSatisfaction=Good', 'StageID=MiddleSchool']",gender=F,class=L,0.55,0.675,0.8148148148148149,11.0,27.0
1380,"['AnnouncementsView=x>73', 'GradeID=G-08']",gender=F,class=L,0.6470588235294118,0.7941176470588235,0.8148148148148149,11.0,27.0
913,"['SectionID=B', 'StageID=HighSchool']",gender=F,class=L,0.42857142857142855,0.5238095238095238,0.8181818181818181,18.0,44.0
4378,"['SectionID=B', 'NationalITy=Egypt']",gender=F,class=L,0.5294117647058824,0.6470588235294118,0.8181818181818181,9.0,22.0
2018,"['StudentAbsenceDays=Under-7', 'ParentschoolSatisfaction=Good', 'Relation=Mum', 'raisedhands=0<x<25']",gender=F,class=L,0.6363636363636364,0.7727272727272727,0.8235294117647058,7.0,17.0
3766,"['SectionID=B', 'VisITedResources=24<x<49', 'raisedhands=x>75']",gender=F,class=L,0.7,0.85,0.8235294117647058,7.0,17.0
1411,"['ParentAnsweringSurvey=No', 'SectionID=B', 'GradeID=G-08']",gender=F,class=L,0.7,0.85,0.8235294117647058,7.0,17.0
2689,"['StageID=HighSchool', 'Topic=IT']",gender=F,class=L,0.5384615384615384,0.6538461538461539,0.8235294117647058,7.0,17.0
524,"['ParentschoolSatisfaction=Good', 'AnnouncementsView=49<x<73', 'VisITedResources=x<0']",gender=F,class=L,0.6363636363636364,0.7727272727272727,0.8235294117647058,7.0,17.0
546,"['Relation=Mum', 'SectionID=B', 'VisITedResources=x<0']",gender=F,class=L,0.5833333333333334,0.7083333333333334,0.8235294117647058,7.0,17.0
3761,"['ParentAnsweringSurvey=No', 'VisITedResources=24<x<49', 'raisedhands=x>75']",gender=F,class=L,0.5833333333333334,0.7083333333333334,0.8235294117647058,7.0,17.0
2763,"['Semester=F', 'StudentAbsenceDays=Under-7', 'StageID=MiddleSchool', 'SectionID=B']",gender=F,class=L,0.5833333333333334,0.7083333333333334,0.8235294117647058,7.0,17.0
2181,"['Semester=F', 'StudentAbsenceDays=Under-7', 'Relation=Mum', 'StageID=MiddleSchool']",gender=F,class=L,0.3684210526315789,0.4473684210526316,0.8235294117647058,7.0,17.0
2014,"['Semester=F', 'StudentAbsenceDays=Under-7', 'Relation=Mum', 'raisedhands=0<x<25']",gender=F,class=L,0.5384615384615384,0.6538461538461539,0.8235294117647058,7.0,17.0
820,"['StudentAbsenceDays=Under-7', 'ParentAnsweringSurvey=No', 'NationalITy=KW']",gender=F,class=L,0.5384615384615384,0.6538461538461539,0.8235294117647058,7.0,17.0
5268,"['AnnouncementsView=49<x<73', 'PlaceofBirth=SaudiArabia']",gender=F,class=L,0.5384615384615384,0.6538461538461539,0.8235294117647058,7.0,17.0
198,"['Relation=Mum', 'StageID=HighSchool', 'AnnouncementsView=x>73']",gender=F,class=L,0.5833333333333334,0.7083333333333334,0.8235294117647058,7.0,17.0
3753,"['Semester=F', 'AnnouncementsView=49<x<73', 'raisedhands=x>75']",gender=F,class=L,0.6363636363636364,0.7727272727272727,0.8235294117647058,7.0,17.0
4662,"['Semester=F', 'SectionID=C', 'GradeID=G-05']",gender=F,class=L,0.4375,0.53125,0.8235294117647058,7.0,17.0
2870,"['Relation=Mum', 'SectionID=A', 'raisedhands=50<x<75']",gender=F,class=L,0.5384615384615384,0.6538461538461539,0.8235294117647058,7.0,17.0
3445,"['ParentschoolSatisfaction=Good', 'ParentAnsweringSurvey=No', 'SectionID=A', 'AnnouncementsView=0<x<24']",gender=F,class=L,0.6363636363636364,0.7727272727272727,0.8235294117647058,7.0,17.0
3629,"['StudentAbsenceDays=Under-7', 'SectionID=A', 'raisedhands=x>75']",gender=F,class=L,0.3684210526315789,0.4473684210526316,0.8235294117647058,7.0,17.0
3633,"['ParentschoolSatisfaction=Good', 'SectionID=A', 'raisedhands=x>75']",gender=F,class=L,0.4666666666666667,0.5666666666666667,0.823529411764706,7.0,17.0
923,"['StudentAbsenceDays=Under-7', 'SectionID=B', 'StageID=HighSchool']",gender=F,class=L,0.30434782608695654,0.3695652173913043,0.823529411764706,7.0,17.0
870,"['StudentAbsenceDays=Under-7', 'Relation=Mum', 'StageID=HighSchool']",gender=F,class=L,0.23333333333333334,0.2833333333333333,0.823529411764706,7.0,17.0
2718,"['Semester=F', 'StudentAbsenceDays=Under-7', 'Relation=Mum', 'SectionID=B']",gender=F,class=L,0.4666666666666667,0.5666666666666667,0.823529411764706,7.0,17.0
2995,"['StageID=HighSchool', 'AnnouncementsView=x<0']",gender=F,class=L,0.42857142857142855,0.5178571428571429,0.8275862068965516,12.0,29.0
874,"['ParentschoolSatisfaction=Good', 'Relation=Mum', 'StageID=HighSchool']",gender=F,class=L,0.375,0.453125,0.8275862068965517,12.0,29.0
3514,"['StudentAbsenceDays=Under-7', 'raisedhands=x>75']",gender=F,class=L,0.38636363636363635,0.4659090909090909,0.8292682926829269,17.0,41.0
3553,"['SectionID=A', 'StageID=HighSchool', 'raisedhands=x>75']",gender=F,class=L,0.3333333333333333,0.4,0.8333333333333333,5.0,12.0
1353,"['ParentschoolSatisfaction=Good', 'ParentAnsweringSurvey=No', 'GradeID=G-08']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
1361,"['Semester=F', 'Relation=Mum', 'GradeID=G-08']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
2872,"['ParentAnsweringSurvey=No', 'Relation=Mum', 'SectionID=A', 'raisedhands=50<x<75']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
1368,"['ParentAnsweringSurvey=No', 'StageID=HighSchool', 'GradeID=G-08']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
2896,"['ParentschoolSatisfaction=Good', 'Relation=Mum', 'VisITedResources=0<x<24', 'raisedhands=50<x<75']",gender=F,class=L,0.7142857142857143,0.8571428571428571,0.8333333333333334,5.0,12.0
1424,"['Semester=F', 'StudentAbsenceDays=Under-7', 'StageID=MiddleSchool', 'GradeID=G-08']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
1400,"['AnnouncementsView=x>73', 'Discussion=50<x<74', 'GradeID=G-08']",gender=F,class=L,0.7142857142857143,0.8571428571428571,0.8333333333333334,5.0,12.0
2833,"['Semester=F', 'SectionID=A', 'StageID=HighSchool', 'raisedhands=50<x<75']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
1734,"['ParentschoolSatisfaction=Good', 'ParentAnsweringSurvey=No', 'StageID=MiddleSchool', 'Discussion=1<x<25']",gender=F,class=L,0.7142857142857143,0.8571428571428571,0.8333333333333334,5.0,12.0
3872,"['Relation=Mum', 'AnnouncementsView=0<x<24', 'PlaceofBirth=Egypt']",gender=F,class=L,0.7142857142857143,0.8571428571428571,0.8333333333333334,5.0,12.0
4882,"['StudentAbsenceDays=Under-7', 'Discussion=x<1', 'VisITedResources=x>74']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
5114,"['AnnouncementsView=49<x<73', 'NationalITy=Iraq']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
3885,"['StudentAbsenceDays=Under-7', 'Relation=Mum', 'PlaceofBirth=Egypt']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
3980,"['ParentschoolSatisfaction=Good', 'ParentAnsweringSurvey=No', 'StageID=HighSchool', 'Discussion=25<x<50']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
3225,"['Discussion=50<x<74', 'Topic=Arabic']",gender=F,class=L,0.7142857142857143,0.8571428571428571,0.8333333333333334,5.0,12.0
1516,"['ParentschoolSatisfaction=Good', 'StageID=MiddleSchool', 'Topic=Biology']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
4079,"['ParentschoolSatisfaction=Good', 'ParentAnsweringSurvey=No', 'raisedhands=0<x<25', 'VisITedResources=49<x<74']",gender=F,class=L,0.7142857142857143,0.8571428571428571,0.8333333333333334,5.0,12.0
4083,"['SectionID=B', 'raisedhands=0<x<25', 'VisITedResources=49<x<74']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
1496,"['Semester=F', 'ParentAnsweringSurvey=No', 'Topic=Biology']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
1479,"['Relation=Mum', 'VisITedResources=0<x<24', 'NationalITy=Lybia']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
1471,"['Relation=Mum', 'SectionID=C', 'NationalITy=Lybia']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
4100,"['StudentAbsenceDays=Under-7', 'StageID=MiddleSchool', 'VisITedResources=49<x<74']",gender=F,class=L,0.4166666666666667,0.5,0.8333333333333334,5.0,12.0
4116,"['ParentschoolSatisfaction=Good', 'Relation=Mum', 'StageID=MiddleSchool', 'VisITedResources=49<x<74']",gender=F,class=L,0.45454545454545453,0.5454545454545454,0.8333333333333334,5.0,12.0
1436,"['ParentAnsweringSurvey=No', 'Discussion=25<x<50', 'GradeID=G-08']",gender=F,class=L,0.7142857142857143,0.8571428571428571,0.8333333333333334,5.0,12.0
1394,"['Discussion=50<x<74', 'GradeID=G-08']",gender=F,class=L,0.625,0.75,0.8333333333333334,10.0,24.0
1344,"['Semester=F', 'StudentAbsenceDays=Under-7', 'GradeID=G-08']",gender=F,class=L,0.625,0.75,0.8333333333333334,10.0,24.0
4385,"['raisedhands=25<x<50', 'NationalITy=Egypt']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
1236,"['Relation=Mum', 'SectionID=B', 'VisITedResources=24<x<49', 'Discussion=x>74']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
740,"['Semester=F', 'StudentAbsenceDays=Under-7', 'Topic=Math']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
4703,"['Relation=Mum', 'Discussion=1<x<25', 'GradeID=G-05']",gender=F,class=L,0.5,0.6,0.8333333333333334,5.0,12.0
4987,"['ParentschoolSatisfaction=Good', 'VisITedResources=24<x<49', 'PlaceofBirth=Tunis']",gender=F,class=L,0.7142857142857143,0.8571428571428571,0.8333333333333334,5.0,12.0
721,"['ParentschoolSatisfaction=Good', 'StageID=MiddleSchool', 'PlaceofBirth=lebanon']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
719,"['StageID=MiddleSchool', 'PlaceofBirth=lebanon']",gender=F,class=L,0.4166666666666667,0.5,0.8333333333333334,5.0,12.0
715,"['AnnouncementsView=x<0', 'PlaceofBirth=lebanon']",gender=F,class=L,0.38461538461538464,0.46153846153846156,0.8333333333333334,5.0,12.0
4981,"['ParentschoolSatisfaction=Good', 'Relation=Mum', 'StageID=HighSchool', 'PlaceofBirth=Tunis']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
4980,"['Relation=Mum', 'StageID=HighSchool', 'PlaceofBirth=Tunis']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
4722,"['ParentschoolSatisfaction=Good', 'Discussion=50<x<74', 'GradeID=G-05']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
4724,"['ParentAnsweringSurvey=No', 'Discussion=50<x<74', 'GradeID=G-05']",gender=F,class=L,0.7142857142857143,0.8571428571428571,0.8333333333333334,5.0,12.0
742,"['StudentAbsenceDays=Under-7', 'ParentschoolSatisfaction=Good', 'Topic=Math']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
4979,"['ParentschoolSatisfaction=Good', 'StageID=HighSchool', 'PlaceofBirth=Tunis']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
4976,"['Relation=Mum', 'SectionID=A', 'PlaceofBirth=Tunis']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
4779,"['ParentschoolSatisfaction=Good', 'StageID=MiddleSchool', 'VisITedResources=x>74']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
593,"['StudentAbsenceDays=Under-7', 'raisedhands=25<x<50', 'VisITedResources=x<0']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
4838,"['raisedhands=50<x<75', 'VisITedResources=x>74']",gender=F,class=L,0.45454545454545453,0.5454545454545454,0.8333333333333334,5.0,12.0
4856,"['Semester=F', 'StageID=HighSchool', 'VisITedResources=x>74']",gender=F,class=L,0.4166666666666667,0.5,0.8333333333333334,5.0,12.0
532,"['SectionID=B', 'AnnouncementsView=49<x<73', 'VisITedResources=x<0']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
531,"['raisedhands=25<x<50', 'AnnouncementsView=49<x<73', 'VisITedResources=x<0']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
526,"['StudentAbsenceDays=Under-7', 'ParentschoolSatisfaction=Good', 'AnnouncementsView=49<x<73', 'VisITedResources=x<0']",gender=F,class=L,0.7142857142857143,0.8571428571428571,0.8333333333333334,5.0,12.0
525,"['Semester=F', 'ParentschoolSatisfaction=Good', 'AnnouncementsView=49<x<73', 'VisITedResources=x<0']",gender=F,class=L,0.7142857142857143,0.8571428571428571,0.8333333333333334,5.0,12.0
505,"['Semester=F', 'StudentAbsenceDays=Under-7', 'SectionID=C', 'VisITedResources=x<0']",gender=F,class=L,0.5,0.6,0.8333333333333334,5.0,12.0
4978,"['StageID=HighSchool', 'PlaceofBirth=Tunis']",gender=F,class=L,0.5,0.6,0.8333333333333334,5.0,12.0
757,"['Semester=F', 'SectionID=B', 'Topic=Math']",gender=F,class=L,0.7142857142857143,0.8571428571428571,0.8333333333333334,5.0,12.0
4681,"['ParentschoolSatisfaction=Good', 'StageID=MiddleSchool', 'GradeID=G-05']",gender=F,class=L,0.4166666666666667,0.5,0.8333333333333334,5.0,12.0
3067,"['SectionID=A', 'StageID=MiddleSchool', 'AnnouncementsView=x<0']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
4254,"['ParentschoolSatisfaction=Good', 'SectionID=C', 'Topic=History']",gender=F,class=L,0.5,0.6,0.8333333333333334,5.0,12.0
4267,"['ParentschoolSatisfaction=Good', 'VisITedResources=49<x<74', 'Topic=History']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
270,"['Semester=F', 'StageID=MiddleSchool', 'SectionID=B', 'AnnouncementsView=x>73']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
271,"['StudentAbsenceDays=Under-7', 'StageID=MiddleSchool', 'SectionID=B', 'AnnouncementsView=x>73']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
4297,"['AnnouncementsView=49<x<73', 'Topic=History']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
4341,"['Semester=F', 'StudentAbsenceDays=Under-7', 'NationalITy=Egypt']",gender=F,class=L,0.5,0.6,0.8333333333333334,5.0,12.0
280,"['StudentAbsenceDays=Under-7', 'Relation=Mum', 'SectionID=B', 'AnnouncementsView=x>73']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
1130,"['SectionID=B', 'StageID=HighSchool', 'raisedhands=25<x<50']",gender=F,class=L,0.5,0.6,0.8333333333333334,5.0,12.0
4360,"['ParentschoolSatisfaction=Good', 'AnnouncementsView=x>73', 'NationalITy=Egypt']",gender=F,class=L,0.7142857142857143,0.8571428571428571,0.8333333333333334,5.0,12.0
4372,"['StudentAbsenceDays=Under-7', 'StageID=lowerlevel', 'NationalITy=Egypt']",gender=F,class=L,0.625,0.75,0.8333333333333334,5.0,12.0
4382,"['Relation=Mum', 'SectionID=B', 'NationalITy=Egypt']",gender=F,class=L,0.5,0.6,0.8333333333333334,5.0,12.0
4410,"['Discussion=50<x<74', 'NationalITy=Egypt']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
1028,"['Semester=F', 'Relation=Mum', 'StageID=HighSchool', 'VisITedResources=24<x<49']",gender=F,class=L,0.5555555555555556,0.6666666666666666,0.8333333333333334,5.0,12.0
1023,"['Relation=Mum', 'StageID=HighSchool', 'VisITedResources=24<x<49']",gender=F,class=L,0.5,0.6,0.8333333333333334,10.0,24.0
4443,"['Discussion=50<x<74', 'GradeID=G-06']",gender=F,class=L,0.5,0.6,0.8333333333333334,5.0,12.0
