,antecedent,pd,cls,conf_pd,conf_pnd,elift,sup_pd,sup_pnd
358,"['age=x>77', 'month=mar']",marital=divorced,class=no,0.875,0.9523809523809523,0.9187500000000001,7.0,20.0
378,"['age=17<x<37', 'job=technician']",marital=divorced,class=no,0.875,0.9523809523809523,0.9187500000000001,7.0,20.0
731,"['duration=x<0', 'education=basic.6y']",marital=divorced,class=no,0.7857142857142857,0.8536585365853658,0.9204081632653062,11.0,35.0
28,"['euribor3m=0.634<x<1.634', 'previous=1<x<3']",marital=divorced,class=no,0.84,0.9090909090909091,0.924,21.0,80.0
853,"['age=57<x<77', 'job=admin.']",marital=divorced,class=no,0.8571428571428571,0.9259259259259259,0.9257142857142857,6.0,25.0
788,"['previous=1<x<3', 'job=blue-collar']",marital=divorced,class=no,0.8888888888888888,0.96,0.9259259259259259,8.0,24.0
132,"['pdays=x<0', 'euribor3m=0.634<x<1.634', 'duration=0<x<1229']",marital=divorced,class=no,0.8333333333333334,0.9,0.9259259259259259,5.0,18.0
75,"['duration=0<x<1229', 'month=aug']",marital=divorced,class=no,0.8888888888888888,0.96,0.9259259259259259,8.0,24.0
742,"['age=57<x<77', 'previous=0<x<1', 'education=basic.6y']",marital=divorced,class=no,0.7142857142857143,0.7692307692307693,0.9285714285714285,5.0,10.0
574,"['day_of_week=thu', 'education=illiterate']",marital=divorced,class=no,0.8333333333333334,0.8974358974358975,0.9285714285714286,10.0,35.0
399,"['pdays=x>749', 'duration=2459<x<3688', 'age=x>77']",marital=divorced,class=no,0.875,0.9411764705882353,0.9296875,7.0,16.0
609,"['age=37<x<57', 'job=student']",marital=divorced,class=no,0.8571428571428571,0.92,0.9316770186335402,6.0,23.0
725,"['age=57<x<77', 'education=basic.6y']",marital=divorced,class=no,0.8461538461538461,0.9069767441860465,0.9329388560157792,11.0,39.0
133,"['previous=1<x<3', 'duration=0<x<1229']",marital=divorced,class=no,0.8333333333333334,0.8928571428571429,0.9333333333333333,15.0,50.0
47,"['duration=x<0', 'day_of_week=fri']",marital=divorced,class=no,0.875,0.9361702127659575,0.9346590909090909,14.0,44.0
379,"['previous=3<x<5', 'job=technician']",marital=divorced,class=no,0.8571428571428571,0.9166666666666666,0.935064935064935,6.0,22.0
362,"['day_of_week=fri', 'month=mar']",marital=divorced,class=no,0.9,0.9615384615384616,0.9359999999999999,9.0,25.0
377,"['previous=1<x<3', 'job=technician']",marital=divorced,class=no,0.9,0.9615384615384616,0.9359999999999999,9.0,25.0
568,"['duration=0<x<1229', 'education=illiterate']",marital=divorced,class=no,0.9,0.9615384615384616,0.9359999999999999,9.0,25.0
635,"['duration=x<0', 'previous=0<x<1']",marital=divorced,class=no,0.8181818181818182,0.873015873015873,0.9371900826446281,18.0,55.0
790,"['day_of_week=fri', 'job=blue-collar']",marital=divorced,class=no,0.875,0.9333333333333333,0.9375,7.0,14.0
519,"['euribor3m=0.634<x<1.634', 'previous=3<x<5', 'day_of_week=thu']",marital=divorced,class=no,0.8333333333333334,0.8888888888888888,0.9375000000000001,5.0,16.0
746,"['duration=x<0', 'age=x>77', 'education=basic.6y']",marital=divorced,class=no,0.8333333333333334,0.8888888888888888,0.9375000000000001,5.0,8.0
843,"['previous=0<x<1', 'job=housemaid']",marital=divorced,class=no,0.8571428571428571,0.9130434782608695,0.9387755102040817,6.0,21.0
472,"['pdays=x<0', 'euribor3m=0.634<x<1.634', 'age=17<x<37']",marital=divorced,class=no,0.8571428571428571,0.9130434782608695,0.9387755102040817,6.0,21.0
168,"['previous=0<x<1', 'education=basic.9y']",marital=divorced,class=no,0.9090909090909091,0.9666666666666667,0.9404388714733541,10.0,29.0
373,"['day_of_week=thu', 'job=technician']",marital=divorced,class=no,0.8333333333333334,0.8846153846153846,0.9420289855072465,10.0,23.0
36,"['previous=1<x<3', 'day_of_week=fri']",marital=divorced,class=no,0.9090909090909091,0.9649122807017544,0.9421487603305785,10.0,55.0
24,"['duration=x<0', 'previous=1<x<3']",marital=divorced,class=no,0.8095238095238095,0.8589743589743589,0.9424307036247336,17.0,67.0
762,"['age=17<x<37', 'month=sep']",marital=divorced,class=no,0.9,0.9545454545454546,0.9428571428571428,9.0,21.0
77,"['duration=1229<x<2459', 'day_of_week=thu', 'month=aug']",marital=divorced,class=no,0.8571428571428571,0.9090909090909091,0.9428571428571428,6.0,10.0
503,"['pdays=x>749', 'duration=x<0', 'day_of_week=thu']",marital=divorced,class=no,0.8888888888888888,0.9411764705882353,0.9444444444444444,8.0,16.0
41,"['euribor3m=0.634<x<1.634', 'age=17<x<37', 'day_of_week=fri']",marital=divorced,class=no,0.8333333333333334,0.8823529411764706,0.9444444444444445,5.0,15.0
137,"['pdays=x<0', 'previous=1<x<3', 'duration=0<x<1229']",marital=divorced,class=no,0.8333333333333334,0.8823529411764706,0.9444444444444445,5.0,15.0
99,"['previous=0<x<1', 'job=management']",marital=divorced,class=no,0.875,0.9259259259259259,0.945,7.0,25.0
722,"['euribor3m=0.634<x<1.634', 'education=basic.6y']",marital=divorced,class=no,0.7692307692307693,0.8125,0.9467455621301776,10.0,39.0
767,"['day_of_week=thu', 'month=sep']",marital=divorced,class=no,0.8333333333333334,0.88,0.946969696969697,10.0,22.0
394,"['pdays=x>749', 'duration=1229<x<2459', 'age=x>77']",marital=divorced,class=no,0.8571428571428571,0.9047619047619048,0.9473684210526315,6.0,19.0
845,"['duration=x<0', 'job=housemaid']",marital=divorced,class=no,0.9,0.95,0.9473684210526316,9.0,19.0
427,"['age=37<x<57', 'month=dec']",marital=divorced,class=no,0.875,0.9230769230769231,0.9479166666666666,7.0,24.0
356,"['duration=x<0', 'month=mar']",marital=divorced,class=no,0.9230769230769231,0.972972972972973,0.9487179487179487,12.0,36.0
414,"['duration=0<x<1229', 'education=basic.4y']",marital=divorced,class=no,0.9,0.9473684210526315,0.9500000000000001,9.0,36.0
416,"['duration=1229<x<2459', 'education=basic.4y']",marital=divorced,class=no,0.8823529411764706,0.9285714285714286,0.9502262443438914,15.0,39.0
567,"['previous=1<x<3', 'education=illiterate']",marital=divorced,class=no,0.7272727272727273,0.7647058823529411,0.9510489510489512,8.0,26.0
370,"['age=57<x<77', 'job=technician']",marital=divorced,class=no,0.875,0.92,0.9510869565217391,7.0,23.0
154,"['duration=x<0', 'education=basic.9y']",marital=divorced,class=no,0.8461538461538461,0.8888888888888888,0.951923076923077,11.0,32.0
504,"['previous=1<x<3', 'day_of_week=thu']",marital=divorced,class=no,0.8181818181818182,0.859375,0.9520661157024793,18.0,55.0
402,['education=basic.4y'],marital=divorced,class=no,0.8888888888888888,0.9333333333333333,0.9523809523809523,40.0,126.0
573,"['pdays=x<0', 'day_of_week=thu', 'education=illiterate']",marital=divorced,class=no,0.8333333333333334,0.875,0.9523809523809524,5.0,14.0
256,"['duration=x<0', 'previous=0<x<1', 'day_of_week=wed']",marital=divorced,class=no,0.8333333333333334,0.875,0.9523809523809524,5.0,14.0
434,"['education=basic.9y', 'month=dec']",marital=divorced,class=no,0.8333333333333334,0.875,0.9523809523809524,5.0,14.0
175,"['duration=1229<x<2459', 'job=services']",marital=divorced,class=no,0.8333333333333334,0.875,0.9523809523809524,5.0,21.0
778,"['pdays=x>749', 'age=57<x<77', 'job=blue-collar']",marital=divorced,class=no,0.8333333333333334,0.875,0.9523809523809524,5.0,7.0
375,"['age=17<x<37', 'day_of_week=thu', 'job=technician']",marital=divorced,class=no,0.8333333333333334,0.875,0.9523809523809524,5.0,7.0
825,"['age=x>77', 'job=unemployed']",marital=divorced,class=no,0.875,0.9166666666666666,0.9545454545454546,7.0,22.0
160,"['euribor3m=0.634<x<1.634', 'education=basic.9y']",marital=divorced,class=no,0.9090909090909091,0.9523809523809523,0.9545454545454546,10.0,40.0
413,"['day_of_week=thu', 'education=basic.4y']",marital=divorced,class=no,0.875,0.9166666666666666,0.9545454545454546,7.0,22.0
780,"['education=professional.course', 'job=blue-collar']",marital=divorced,class=no,0.875,0.9166666666666666,0.9545454545454546,7.0,11.0
16,"['euribor3m=0.634<x<1.634', 'age=57<x<77', 'previous=1<x<3']",marital=divorced,class=no,0.875,0.9166666666666666,0.9545454545454546,7.0,22.0
408,"['age=17<x<37', 'education=basic.4y']",marital=divorced,class=no,0.9285714285714286,0.9714285714285714,0.9558823529411765,13.0,34.0
182,"['duration=x<0', 'job=services']",marital=divorced,class=no,0.8571428571428571,0.896551724137931,0.956043956043956,6.0,26.0
465,"['duration=x<0', 'previous=1<x<3', 'age=17<x<37']",marital=divorced,class=no,0.8571428571428571,0.8947368421052632,0.9579831932773109,6.0,17.0
236,"['euribor3m=0.634<x<1.634', 'age=57<x<77', 'day_of_week=wed']",marital=divorced,class=no,0.875,0.9130434782608695,0.9583333333333334,7.0,21.0
529,"['euribor3m=0.634<x<1.634', 'day_of_week=thu']",marital=divorced,class=no,0.8181818181818182,0.8529411764705882,0.9592476489028214,18.0,58.0
673,"['age=37<x<57', 'day_of_week=tue']",marital=divorced,class=no,0.9375,0.9767441860465116,0.9598214285714286,15.0,42.0
777,"['age=57<x<77', 'job=blue-collar']",marital=divorced,class=no,0.8,0.8333333333333334,0.96,8.0,20.0
421,['month=dec'],marital=divorced,class=no,0.8,0.8333333333333334,0.96,24.0,90.0
156,"['age=37<x<57', 'education=basic.9y']",marital=divorced,class=no,0.9,0.9375,0.9600000000000001,9.0,30.0
258,"['age=x>77', 'day_of_week=wed']",marital=divorced,class=no,0.9411764705882353,0.9777777777777777,0.9625668449197862,16.0,44.0
840,"['age=57<x<77', 'job=housemaid']",marital=divorced,class=no,0.8571428571428571,0.8888888888888888,0.9642857142857143,6.0,16.0
539,"['euribor3m=0.634<x<1.634', 'duration=x<0', 'job=retired']",marital=divorced,class=no,0.8571428571428571,0.8888888888888888,0.9642857142857143,6.0,8.0
374,"['previous=1<x<3', 'day_of_week=thu', 'job=technician']",marital=divorced,class=no,0.8571428571428571,0.8888888888888888,0.9642857142857143,6.0,8.0
603,"['previous=0<x<1', 'job=student']",marital=divorced,class=no,0.8333333333333334,0.8636363636363636,0.9649122807017544,5.0,19.0
776,"['pdays=x>749', 'job=blue-collar']",marital=divorced,class=no,0.9333333333333333,0.9666666666666667,0.9655172413793104,14.0,29.0
607,"['day_of_week=tue', 'job=student']",marital=divorced,class=no,0.8888888888888888,0.92,0.9661835748792269,8.0,23.0
775,['job=blue-collar'],marital=divorced,class=no,0.896551724137931,0.927710843373494,0.9664128974473802,26.0,77.0
679,"['previous=1<x<3', 'day_of_week=tue']",marital=divorced,class=no,0.7692307692307693,0.7954545454545454,0.9670329670329672,10.0,35.0
507,"['pdays=x<0', 'previous=1<x<3', 'day_of_week=thu']",marital=divorced,class=no,0.875,0.9047619047619048,0.9671052631578947,7.0,19.0
87,"['day_of_week=wed', 'month=aug']",marital=divorced,class=no,0.875,0.9047619047619048,0.9671052631578947,7.0,19.0
69,"['duration=1229<x<2459', 'month=aug']",marital=divorced,class=no,0.9090909090909091,0.9393939393939394,0.9677419354838709,10.0,31.0
409,"['day_of_week=fri', 'education=basic.4y']",marital=divorced,class=no,0.9,0.9285714285714286,0.9692307692307692,9.0,26.0
130,"['euribor3m=0.634<x<1.634', 'duration=0<x<1229']",marital=divorced,class=no,0.8947368421052632,0.9230769230769231,0.969298245614035,17.0,60.0
697,"['duration=1229<x<2459', 'education=professional.course']",marital=divorced,class=no,0.9090909090909091,0.9375,0.9696969696969696,10.0,30.0
49,"['age=x>77', 'day_of_week=fri']",marital=divorced,class=no,0.9285714285714286,0.9574468085106383,0.9698412698412698,13.0,45.0
642,"['pdays=x>749', 'day_of_week=tue']",marital=divorced,class=no,0.8888888888888888,0.9152542372881356,0.97119341563786,16.0,54.0
782,"['previous=3<x<5', 'job=blue-collar']",marital=divorced,class=no,0.8571428571428571,0.8823529411764706,0.9714285714285714,6.0,15.0
366,['job=technician'],marital=divorced,class=no,0.9411764705882353,0.96875,0.9715370018975332,32.0,93.0
386,"['pdays=x>749', 'age=x>77']",marital=divorced,class=no,0.92,0.9466666666666667,0.971830985915493,23.0,71.0
759,"['previous=1<x<3', 'month=sep']",marital=divorced,class=no,0.9,0.9259259259259259,0.972,9.0,25.0
252,"['euribor3m=0.634<x<1.634', 'previous=0<x<1', 'day_of_week=wed']",marital=divorced,class=no,0.875,0.9,0.9722222222222222,7.0,18.0
536,"['age=57<x<77', 'job=retired']",marital=divorced,class=no,0.7777777777777778,0.8,0.9722222222222222,7.0,20.0
779,"['previous=0<x<1', 'job=blue-collar']",marital=divorced,class=no,0.875,0.9,0.9722222222222222,7.0,18.0
542,"['duration=x<0', 'day_of_week=thu', 'job=retired']",marital=divorced,class=no,0.8333333333333334,0.8571428571428571,0.9722222222222223,5.0,6.0
785,"['month=aug', 'job=blue-collar']",marital=divorced,class=no,0.8333333333333334,0.8571428571428571,0.9722222222222223,5.0,12.0
70,"['previous=1<x<3', 'month=aug']",marital=divorced,class=no,0.8333333333333334,0.8571428571428571,0.9722222222222223,5.0,24.0
740,"['previous=0<x<1', 'education=basic.6y']",marital=divorced,class=no,0.8461538461538461,0.8695652173913043,0.9730769230769231,11.0,40.0
148,"['age=17<x<37', 'duration=0<x<1229']",marital=divorced,class=no,0.9333333333333333,0.9583333333333334,0.9739130434782608,14.0,46.0
453,"['previous=1<x<3', 'duration=2459<x<3688']",marital=divorced,class=no,0.9230769230769231,0.9473684210526315,0.9743589743589745,12.0,54.0
14,"['pdays=x>749', 'duration=1229<x<2459']",marital=divorced,class=no,0.9473684210526315,0.9722222222222222,0.9744360902255639,18.0,70.0
401,"['previous=1<x<3', 'age=x>77']",marital=divorced,class=no,0.8333333333333334,0.8548387096774194,0.9748427672955975,15.0,53.0
637,"['euribor3m=0.634<x<1.634', 'duration=x<0', 'previous=0<x<1']",marital=divorced,class=no,0.75,0.7692307692307693,0.975,6.0,10.0
174,"['pdays=x>749', 'job=services']",marital=divorced,class=no,0.9,0.9230769230769231,0.975,9.0,24.0
84,"['previous=0<x<1', 'month=aug']",marital=divorced,class=no,0.8666666666666667,0.8888888888888888,0.9750000000000001,13.0,32.0
181,"['euribor3m=0.634<x<1.634', 'job=services']",marital=divorced,class=no,0.875,0.896551724137931,0.9759615384615384,7.0,26.0
715,"['duration=1229<x<2459', 'previous=3<x<5']",marital=divorced,class=no,0.8947368421052632,0.9166666666666666,0.9760765550239235,17.0,55.0
411,"['age=57<x<77', 'education=basic.4y']",marital=divorced,class=no,0.8333333333333334,0.8536585365853658,0.9761904761904763,10.0,35.0
683,"['euribor3m=0.634<x<1.634', 'education=professional.course']",marital=divorced,class=no,0.9333333333333333,0.9555555555555556,0.9767441860465116,14.0,43.0
193,['duration=x<0'],marital=divorced,class=no,0.8977272727272727,0.918918918918919,0.9769385026737967,79.0,238.0
766,"['duration=0<x<1229', 'month=sep']",marital=divorced,class=no,0.875,0.8947368421052632,0.9779411764705882,7.0,17.0
667,"['duration=1229<x<2459', 'day_of_week=tue']",marital=divorced,class=no,0.875,0.8947368421052632,0.9779411764705882,14.0,34.0
178,"['previous=3<x<5', 'job=services']",marital=divorced,class=no,0.9090909090909091,0.9285714285714286,0.979020979020979,10.0,26.0
27,['previous=1<x<3'],marital=divorced,class=no,0.8767123287671232,0.8953488372093024,0.9791851983632804,64.0,231.0
783,"['age=x>77', 'job=blue-collar']",marital=divorced,class=no,0.8571428571428571,0.875,0.9795918367346939,6.0,14.0
513,"['duration=0<x<1229', 'day_of_week=thu']",marital=divorced,class=no,0.8666666666666667,0.8833333333333333,0.9811320754716982,13.0,53.0
233,"['euribor3m=0.634<x<1.634', 'day_of_week=wed']",marital=divorced,class=no,0.9166666666666666,0.9333333333333333,0.9821428571428571,22.0,70.0
395,"['previous=3<x<5', 'age=x>77']",marital=divorced,class=no,0.9523809523809523,0.9696969696969697,0.9821428571428571,20.0,64.0
223,"['duration=x<0', 'day_of_week=wed']",marital=divorced,class=no,0.8823529411764706,0.8983050847457628,0.9822419533851275,15.0,53.0
598,"['duration=x<0', 'job=student']",marital=divorced,class=no,0.8888888888888888,0.9047619047619048,0.9824561403508771,8.0,19.0
54,"['day_of_week=fri', 'education=university.degree']",marital=divorced,class=no,0.9230769230769231,0.9393939393939394,0.9826302729528535,12.0,31.0
39,"['age=17<x<37', 'day_of_week=fri']",marital=divorced,class=no,0.9411764705882353,0.9574468085106383,0.9830065359477124,16.0,45.0
83,['month=aug'],marital=divorced,class=no,0.8857142857142857,0.9009009009009009,0.9831428571428571,31.0,100.0
42,"['euribor3m=0.634<x<1.634', 'day_of_week=fri']",marital=divorced,class=no,0.9285714285714286,0.9444444444444444,0.9831932773109244,13.0,51.0
403,"['euribor3m=0.634<x<1.634', 'education=basic.4y']",marital=divorced,class=no,0.9333333333333333,0.9487179487179487,0.9837837837837838,14.0,37.0
430,"['previous=3<x<5', 'month=dec']",marital=divorced,class=no,0.8888888888888888,0.9032258064516129,0.9841269841269841,8.0,28.0
821,"['day_of_week=wed', 'month=jul']",marital=divorced,class=no,0.875,0.8888888888888888,0.984375,7.0,24.0
580,"['age=x>77', 'education=illiterate']",marital=divorced,class=no,0.9,0.9142857142857143,0.984375,9.0,32.0
463,"['duration=x<0', 'age=17<x<37']",marital=divorced,class=no,0.95,0.9649122807017544,0.9845454545454545,19.0,55.0
680,"['pdays=x>749', 'previous=1<x<3', 'day_of_week=tue']",marital=divorced,class=no,0.8333333333333334,0.8461538461538461,0.9848484848484849,5.0,11.0
768,"['pdays=x<0', 'day_of_week=thu', 'month=sep']",marital=divorced,class=no,0.8333333333333334,0.8461538461538461,0.9848484848484849,5.0,11.0
30,"['pdays=x<0', 'euribor3m=0.634<x<1.634', 'previous=1<x<3']",marital=divorced,class=no,0.8333333333333334,0.8461538461538461,0.9848484848484849,5.0,22.0
57,"['previous=0<x<1', 'education=university.degree']",marital=divorced,class=no,0.9333333333333333,0.9473684210526315,0.9851851851851853,14.0,36.0
686,"['duration=0<x<1229', 'education=professional.course']",marital=divorced,class=no,0.9,0.9117647058823529,0.9870967741935485,9.0,31.0
22,"['pdays=x>749', 'previous=1<x<3']",marital=divorced,class=no,0.9166666666666666,0.9285714285714286,0.9871794871794871,22.0,78.0
518,"['previous=3<x<5', 'day_of_week=thu']",marital=divorced,class=no,0.8666666666666667,0.8775510204081632,0.9875968992248063,13.0,43.0
822,['job=unemployed'],marital=divorced,class=no,0.9666666666666667,0.9782608695652174,0.9881481481481481,29.0,90.0
369,"['pdays=x<0', 'job=technician']",marital=divorced,class=no,0.9333333333333333,0.9444444444444444,0.9882352941176471,14.0,34.0
743,"['age=x>77', 'education=basic.6y']",marital=divorced,class=no,0.9285714285714286,0.9393939393939394,0.988479262672811,13.0,31.0
818,"['previous=1<x<3', 'month=jul']",marital=divorced,class=no,0.75,0.7586206896551724,0.9886363636363636,6.0,22.0
149,"['previous=1<x<3', 'age=17<x<37', 'duration=0<x<1229']",marital=divorced,class=no,0.8571428571428571,0.8666666666666667,0.9890109890109889,6.0,13.0
372,"['duration=0<x<1229', 'job=technician']",marital=divorced,class=no,0.9,0.9090909090909091,0.9900000000000001,9.0,20.0
422,"['euribor3m=0.634<x<1.634', 'month=dec']",marital=divorced,class=no,0.9,0.9090909090909091,0.9900000000000001,9.0,40.0
719,"['duration=x<0', 'previous=3<x<5']",marital=divorced,class=no,0.9615384615384616,0.9696969696969697,0.9915865384615384,25.0,64.0
225,"['previous=1<x<3', 'day_of_week=wed']",marital=divorced,class=no,0.9333333333333333,0.9411764705882353,0.9916666666666667,14.0,48.0
639,"['age=37<x<57', 'previous=0<x<1']",marital=divorced,class=no,0.95,0.9571428571428572,0.9925373134328357,19.0,67.0
495,['day_of_week=thu'],marital=divorced,class=no,0.8970588235294118,0.9032258064516129,0.993172268907563,61.0,196.0
